"id_curso";"nome";"id_coordenador";"coordenador";"situacao_curso";"nivel_ensino";"grau_academico";"modalidade_educacao";"area_conhecimento";"tipo_oferta";"turno";"tipo_ciclo_formacao";"municipio";"campus";"id_unidade_responsavel";"unidade_responsavel";"website";"data_funcionamento";"codigo_inep";"dou";"portaria_reconhecimento";"convenio_academico"
"104831949";"MEDICINA";"5756244";"JANE CRISTINA MEDEIROS";"ATIVO";"GRADUAÇÃO";"BACHARELADO";"Presencial";"Ciências da Saúde";"Regular";"";"Um ciclo";"CAICÓ";"";"7278";"ESCOLA MULTICAMPI DE CIÊNCIAS MÉDICAS DO RIO GRANDE DO NORTE";"";"";"1202546";"2014-05-13";"Portaria nº 274/2014 - SERES/MEC";""
"2000056";"MEDICINA";"22757";"FRANCISCO PIGNATARO LIMA";"ATIVO";"GRADUAÇÃO";"BACHARELADO";"Presencial";"Ciências da Saúde";"Regular";"Matutino, Vespertino e Noturno";"Um ciclo";"NATAL";"Campus Central";"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"http://prograd.ufrn.br/";"1956-03-01";"12345";"2017-12-18";"Portaria MEC nº 1.345";""
"4875449";"MERCADO DE CAPITAIS";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"161";"DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS - DEPAD";"";"";"";"";"";""
"315764";"MESTRADO EM ADMINISTRAÇÃO";"";"";"ATIVO";"MESTRADO";"";"Presencial";"Ciências Sociais Aplicadas";"Regular";"";"Um ciclo";"NATAL";"";"74";"PROGRAMA DE PÓS-GRADUAÇÃO EM ADMINISTRAÇÃO";"";"";"";"";"";""
"315784";"MESTRADO EM ANTROPOLOGIA SOCIAL";"";"";"ATIVO";"MESTRADO";"";"Presencial";"Ciências Humanas";"Regular";"";"Um ciclo";"NATAL";"";"1442";"PROGRAMA DE PÓS-GRADUAÇÃO EM ANTROPOLOGIA SOCIAL";"";"";"";"";"";""
"315766";"MESTRADO EM ARQUITETURA E URBANISMO";"";"";"ATIVO";"MESTRADO";"";"Presencial";"Outra";"Regular";"";"Um ciclo";"NATAL";"";"102";"PROGRAMA DE PÓS-GRADUAÇÃO EM ARQUITETURA E URBANISMO";"";"";"";"";"";""
"507420";"MESTRADO EM ARTES CÊNICAS";"";"";"ATIVO";"MESTRADO";"";"Presencial";"Linguística, Letras e Artes";"Regular";"";"Um ciclo";"NATAL";"";"4073";"PROGRAMA DE PÓS-GRADUAÇÃO EM ARTES CÊNICAS";"";"";"";"";"";""
"115845492";"MESTRADO EM BIOINFORMÁTICA";"";"";"ATIVO";"MESTRADO";"";"Presencial";"Ciências Biológicas";"Regular";"";"Um ciclo";"NATAL";"";"9814";"PROGRAMA DE PÓS-GRADUAÇÃO EM BIOINFORMÁTICA - IMD";"";"";"";"";"";""
"98469607";"MESTRADO EM BIOLOGIA ESTRUTURAL E FUNCIONAL";"";"";"ATIVO";"MESTRADO";"";"Presencial";"Ciências da Saúde";"Regular";"";"Um ciclo";"NATAL";"";"7805";"PROGRAMA DE PÓS-GRADUAÇÃO EM BIOLOGIA ESTRUTURAL E FUNCIONAL";"";"";"";"";"";""
"101050284";"MESTRADO EM BIOLOGIA PARASITÁRIA";"";"";"ATIVO";"MESTRADO";"";"Presencial";"Ciências Biológicas";"Regular";"";"Um ciclo";"NATAL";"";"8085";"PROGRAMA DE PÓS-GRADUAÇÃO EM BIOLOGIA PARASITÁRIA";"";"";"";"";"";""
"315769";"MESTRADO EM BIOQUÍMICA";"";"";"ATIVO";"MESTRADO";"";"Presencial";"Ciências Biológicas";"Regular";"";"Um ciclo";"NATAL";"";"1639";"PROGRAMA DE PÓS-GRADUAÇÃO EM BIOQUÍMICA";"";"";"";"";"";""
"315770";"MESTRADO EM CIÊNCIA E ENGENHARIA DE MATERIAIS";"";"";"ATIVO";"MESTRADO";"";"Presencial";"Engenharias";"Regular";"";"Um ciclo";"NATAL";"";"68";"PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIA E ENGENHARIA DE MATERIAIS";"";"";"";"";"";""
"315786";"MESTRADO EM CIÊNCIA E ENGENHARIA DE PETRÓLEO";"";"";"ATIVO";"MESTRADO";"";"Presencial";"Engenharias";"Regular";"";"Um ciclo";"NATAL";"";"2598";"PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIA E ENGENHARIA DE PETRÓLEO";"";"";"";"";"";""
"315782";"MESTRADO EM CIÊNCIAS BIOLÓGICAS";"";"";"ATIVO";"MESTRADO";"";"Presencial";"Ciências Biológicas";"Regular";"";"Um ciclo";"NATAL";"";"431";"PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS BIOLÓGICAS";"";"";"";"";"";""
"91805256";"MESTRADO EM CIÊNCIAS CLIMÁTICAS";"";"";"ATIVO";"MESTRADO";"";"Presencial";"Ciências Exatas e da Terra";"Anual";"";"Um ciclo";"NATAL";"";"5211";"PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS CLIMÁTICAS";"";"";"";"";"";""
"108416320";"MESTRADO EM CIÊNCIAS CONTÁBEIS";"";"";"ATIVO";"MESTRADO";"";"Presencial";"Ciências Sociais Aplicadas";"Anual";"";"Um ciclo";"NATAL";"";"9066";"PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS CONTÁBEIS";"";"";"";"";"";""
"118768231";"MESTRADO EM CIÊNCIAS DA REABILITAÇÃO/FACISA";"";"";"ATIVO";"MESTRADO";"";"Presencial";"Ciências da Saúde";"Regular";"";"Um ciclo";"SANTA CRUZ";"";"10117";"PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS DA REABILITAÇÃO";"";"";"";"";"";""
"315773";"MESTRADO EM CIÊNCIAS DA SAÚDE";"";"";"ATIVO";"MESTRADO";"";"Presencial";"Ciências da Saúde";"Regular";"";"Um ciclo";"NATAL";"";"66";"PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS DA SAÚDE";"";"";"";"";"";""
"315775";"MESTRADO EM CIÊNCIAS FARMACÊUTICAS";"";"";"ATIVO";"MESTRADO";"";"Presencial";"Ciências da Saúde";"Regular";"";"Um ciclo";"NATAL";"";"366";"PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS FARMACÊUTICAS";"";"";"";"";"";""
"90156472";"MESTRADO EM CIÊNCIAS FLORESTAIS";"";"";"ATIVO";"MESTRADO";"";"Presencial";"Ciências Agrárias";"Regular";"";"Um ciclo";"MACAÍBA";"";"6381";"PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS FLORESTAIS";"";"";"";"";"";""
"315776";"MESTRADO EM CIÊNCIAS SOCIAIS";"";"";"ATIVO";"MESTRADO";"";"Presencial";"Ciências Humanas";"Regular";"";"Um ciclo";"NATAL";"";"360";"PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS SOCIAIS";"";"";"";"";"";""
"50798281";"MESTRADO EM DEMOGRAFIA";"";"";"ATIVO";"MESTRADO";"";"Presencial";"Ciências Exatas e da Terra";"Regular";"";"Um ciclo";"NATAL";"";"5570";"PROGRAMA DE PÓS-GRADUAÇÃO EM DEMOGRAFIA";"";"";"";"";"";""
"315781";"MESTRADO EM DESENVOLVIMENTO E MEIO AMBIENTE";"";"";"ATIVO";"MESTRADO";"";"Presencial";"Outra";"Regular";"";"Um ciclo";"NATAL";"";"423";"PROGRAMA REGIONAL DE PÓS-GRADUAÇÃO EM DESENVOLVIMENTO E MEIO AMBIENTE - PRODEMA";"";"";"";"";"";""
"315779";"MESTRADO EM DIREITO";"";"";"ATIVO";"MESTRADO";"";"Presencial";"Ciências Sociais Aplicadas";"Regular";"";"Um ciclo";"NATAL";"";"404";"PROGRAMA DE PÓS-GRADUAÇÃO EM DIREITO";"";"";"";"";"";""
"9513330";"MESTRADO EM ECOLOGIA";"";"";"ATIVO";"MESTRADO";"";"Presencial";"Ciências Biológicas";"Regular";"";"Um ciclo";"NATAL";"";"4846";"PROGRAMA DE PÓS-GRADUAÇÃO EM ECOLOGIA";"";"";"";"";"";""
"315744";"MESTRADO EM ECONOMIA";"";"";"ATIVO";"MESTRADO";"";"Presencial";"Ciências Sociais Aplicadas";"Regular";"";"Um ciclo";"NATAL";"";"434";"PROGRAMA DE PÓS-GRADUAÇÃO EM ECONOMIA";"";"";"";"";"";""
"315745";"MESTRADO EM EDUCAÇÃO";"";"";"ATIVO";"MESTRADO";"";"Presencial";"Ciências Humanas";"Regular";"";"Um ciclo";"NATAL";"";"363";"PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO";"";"";"";"";"";""
"50980468";"MESTRADO EM EDUCAÇÃO FÍSICA";"";"";"ATIVO";"MESTRADO";"";"Presencial";"Ciências da Saúde";"Regular";"";"Um ciclo";"NATAL";"";"5591";"PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO FÍSICA";"";"";"";"";"Portaria MEC 1364 - 29set2011. DOU 30set2011";""
"315747";"MESTRADO EM ENFERMAGEM";"";"";"ATIVO";"MESTRADO";"";"Presencial";"Ciências da Saúde";"Regular";"";"Um ciclo";"NATAL";"";"412";"PROGRAMA DE PÓS-GRADUAÇÃO EM ENFERMAGEM";"";"";"";"";"";""
"9300330";"MESTRADO EM ENGENHARIA CIVIL";"";"";"ATIVO";"MESTRADO";"";"Presencial";"Engenharias";"Regular";"";"Um ciclo";"NATAL";"";"4845";"PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA CIVIL";"";"";"";"";"";""
"315748";"MESTRADO EM ENGENHARIA DE PRODUÇÃO";"";"";"ATIVO";"MESTRADO";"";"Presencial";"Engenharias";"Regular";"";"Um ciclo";"NATAL";"";"105";"PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA DE PRODUÇÃO";"";"";"";"";"";""
"315749";"MESTRADO EM ENGENHARIA ELÉTRICA E DE COMPUTAÇÃO";"";"";"ATIVO";"MESTRADO";"";"Presencial";"Engenharias";"Regular";"";"Um ciclo";"NATAL";"";"103";"PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA ELÉTRICA E DE COMPUTAÇÃO";"";"";"";"";"";""
"315751";"MESTRADO EM ENGENHARIA MECÂNICA";"";"";"ATIVO";"MESTRADO";"";"Presencial";"Engenharias";"Regular";"";"Um ciclo";"NATAL";"";"104";"PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA MECÂNICA";"";"";"";"";"";""
"101050293";"MESTRADO EM ENGENHARIA MECATRÔNICA";"";"";"ATIVO";"MESTRADO";"";"Presencial";"Engenharias";"Regular";"";"Um ciclo";"NATAL";"";"8086";"PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA MECATRÔNICA";"";"";"";"";"";""
"315753";"MESTRADO EM ENGENHARIA QUÍMICA";"";"";"ATIVO";"MESTRADO";"";"Presencial";"Engenharias";"Regular";"";"Um ciclo";"NATAL";"";"106";"PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA QUÍMICA";"";"";"";"";"";""
"315755";"MESTRADO EM ENGENHARIA SANITÁRIA";"";"";"ATIVO";"MESTRADO";"";"Presencial";"Engenharias";"Regular";"";"Um ciclo";"NATAL";"";"107";"PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA SANITÁRIA";"";"";"";"";"";""
"121507754";"MESTRADO EM ENGENHARIA TÊXTIL";"";"";"ATIVO";"MESTRADO";"";"Presencial";"Engenharias";"Regular";"";"Um ciclo";"NATAL";"";"10480";"PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA TÊXTIL";"";"";"";"";"";""
"123079207";"MESTRADO EM ENSINO DE CIÊNCIAS E MATEMÁTICA";"";"";"ATIVO";"MESTRADO";"";"Presencial";"Outra";"Regular";"";"Um ciclo";"NATAL";"";"9111";"PROGRAMA DE PÓS-GRADUAÇÃO EM ENSINO DE CIÊNCIAS E MATEMÁTICA";"";"";"";"";"";""
"315757";"MESTRADO EM ESTUDOS DA LINGUAGEM";"";"";"ATIVO";"MESTRADO";"";"Presencial";"Linguística, Letras e Artes";"Regular";"";"Um ciclo";"NATAL";"";"65";"PROGRAMA DE PÓS-GRADUAÇÃO EM ESTUDOS DA LINGUAGEM";"";"";"";"";"";""
"11519550";"MESTRADO EM ESTUDOS DA MÍDIA";"";"";"ATIVO";"MESTRADO";"";"Presencial";"Ciências Sociais Aplicadas";"Regular";"";"Um ciclo";"NATAL";"";"4893";"PROGRAMA DE PÓS-GRADUAÇÃO EM ESTUDOS DA MÍDIA";"";"";"";"";"";""
"19106930";"MESTRADO EM ESTUDOS URBANOS E REGIONAIS";"";"";"ATIVO";"MESTRADO";"";"Presencial";"Ciências Humanas";"Regular";"";"Um ciclo";"NATAL";"";"5254";"PROGRAMA DE PÓS-GRADUAÇÃO EM ESTUDOS URBANOS E REGIONAIS";"";"";"";"";"";""
"315759";"MESTRADO EM FILOSOFIA";"";"";"ATIVO";"MESTRADO";"";"Presencial";"Ciências Humanas";"Regular";"";"Um ciclo";"NATAL";"";"364";"PROGRAMA DE PÓS-GRADUAÇÃO EM FILOSOFIA";"";"";"";"";"";""
"315727";"MESTRADO EM FÍSICA";"";"";"ATIVO";"MESTRADO";"";"Presencial";"Ciências Exatas e da Terra";"Regular";"";"Um ciclo";"NATAL";"";"388";"PROGRAMA DE PÓS-GRADUAÇÃO EM FÍSICA";"";"";"";"";"";""
"315789";"MESTRADO EM FISIOTERAPIA";"";"";"ATIVO";"MESTRADO";"";"Presencial";"Ciências da Saúde";"Regular";"";"Um ciclo";"NATAL";"";"4072";"PROGRAMA DE PÓS-GRADUAÇÃO EM FISIOTERAPIA";"";"";"";"";"";""
"121804772";"MESTRADO EM FONOAUDIOLOGIA";"";"";"ATIVO";"MESTRADO";"";"Presencial";"Ciências da Saúde";"Semestral";"";"Um ciclo";"NATAL";"";"10490";"PROGRAMA DE PÓS-GRADUAÇÃO EM FONOAUDIOLOGIA (UFRN/UFPB)";"";"";"";"2017-01-06";"";""
"315761";"MESTRADO EM GEODINÂMICA E GEOFÍSICA";"";"";"ATIVO";"MESTRADO";"";"Presencial";"Outra";"Regular";"";"Um ciclo";"NATAL";"";"325";"PROGRAMA DE PÓS-GRADUAÇÃO EM GEODINÂMICA E GEOFÍSICA";"";"";"";"";"";""
"315731";"MESTRADO EM GEOGRAFIA";"";"";"ATIVO";"MESTRADO";"";"Presencial";"Ciências Humanas";"Regular";"";"Um ciclo";"NATAL";"";"315";"PROGRAMA DE PÓS-GRADUAÇÃO EM GEOGRAFIA";"";"";"";"";"";""
"315780";"MESTRADO EM HISTÓRIA";"";"";"ATIVO";"MESTRADO";"";"Presencial";"Ciências Humanas";"Regular";"";"Um ciclo";"NATAL";"";"435";"PROGRAMA DE PÓS-GRADUAÇÃO EM HISTÓRIA";"";"";"";"";"";""
"315785";"MESTRADO EM MATEMÁTICA APLICADA E ESTATÍSTICA";"";"";"ATIVO";"MESTRADO";"";"Presencial";"Ciências Exatas e da Terra";"Regular";"";"Um ciclo";"NATAL";"";"2595";"PROGRAMA DE PÓS-GRADUAÇÃO EM MATEMÁTICA APLICADA E ESTATÍSTICA";"";"";"";"";"";""
"95868917";"MESTRADO EM MÚSICA";"";"";"ATIVO";"MESTRADO";"";"Presencial";"Linguística, Letras e Artes";"Anual";"";"Um ciclo";"NATAL";"";"7261";"PROGRAMA DE PÓS-GRADUAÇÃO EM MÚSICA";"";"";"";"";"";""
"17565630";"MESTRADO EM NEUROCIÊNCIAS";"";"";"ATIVO";"MESTRADO";"";"Presencial";"Ciências Biológicas";"Regular";"";"Um ciclo";"NATAL";"";"5207";"PROGRAMA DE PÓS-GRADUAÇÃO EM NEUROCIÊNCIAS";"";"";"";"";"";""
"103197769";"MESTRADO EM NUTRIÇÃO";"";"";"ATIVO";"MESTRADO";"";"Presencial";"Ciências da Saúde";"Regular";"";"Um ciclo";"NATAL";"";"8191";"PROGRAMA DE PÓS-GRADUAÇÃO EM NUTRIÇÃO";"";"";"";"";"";""
"315733";"MESTRADO EM PATOLOGIA ORAL";"";"";"ATIVO";"MESTRADO";"";"Presencial";"Ciências da Saúde";"Regular";"";"Um ciclo";"NATAL";"";"1760";"PROGRAMA DE PÓS-GRADUAÇÃO EM PATOLOGIA ORAL";"";"";"";"";"";""
"9300590";"MESTRADO EM PRODUÇÃO ANIMAL";"";"";"ATIVO";"MESTRADO";"";"Presencial";"Ciências Agrárias";"Regular";"";"Um ciclo";"NATAL";"";"4848";"PROGRAMA DE PÓS-GRADUAÇÃO EM PRODUÇÃO ANIMAL";"";"";"";"";"";""
"315735";"MESTRADO EM PSICOBIOLOGIA";"";"";"ATIVO";"MESTRADO";"";"Presencial";"Ciências Biológicas";"Regular";"";"Um ciclo";"NATAL";"";"367";"PROGRAMA DE PÓS-GRADUAÇÃO EM PSICOBIOLOGIA";"";"";"";"";"";""
"315737";"MESTRADO EM PSICOLOGIA";"";"";"ATIVO";"MESTRADO";"";"Presencial";"Ciências Humanas";"Regular";"";"Um ciclo";"NATAL";"";"64";"PROGRAMA DE PÓS-GRADUAÇÃO EM PSICOLOGIA";"";"";"";"";"";""
"315739";"MESTRADO EM QUÍMICA";"";"";"ATIVO";"MESTRADO";"";"Presencial";"Ciências Exatas e da Terra";"Regular";"";"Um ciclo";"NATAL";"";"85";"PROGRAMA DE PÓS-GRADUAÇÃO EM QUÍMICA";"";"";"";"";"";""
"115830568";"MESTRADO EM SAÚDE COLETIVA";"";"";"ATIVO";"MESTRADO";"";"Presencial";"Ciências da Saúde";"Regular";"";"Um ciclo";"SANTA CRUZ";"";"9816";"PROGRAMA DE PÓS-GRADUAÇÃO EM SAÚDE COLETIVA/FACISA";"";"";"";"";"";""
"84739860";"MESTRADO EM SAÚDE COLETIVA";"";"";"ATIVO";"MESTRADO";"";"Presencial";"Ciências da Saúde";"Anual";"";"Um ciclo";"NATAL";"";"5670";"PROGRAMA DE PÓS-GRADUAÇÃO EM SAÚDE COLETIVA";"";"";"";"";"";""
"315741";"MESTRADO EM SERVIÇO SOCIAL";"";"";"ATIVO";"MESTRADO";"";"Presencial";"Ciências Sociais Aplicadas";"Regular";"";"Um ciclo";"NATAL";"";"376";"PROGRAMA DE PÓS-GRADUAÇÃO EM SERVIÇO SOCIAL";"";"";"";"";"";""
"315742";"MESTRADO EM SISTEMAS E COMPUTAÇÃO";"";"";"ATIVO";"MESTRADO";"";"Presencial";"Ciências Exatas e da Terra";"Regular";"";"Um ciclo";"NATAL";"";"73";"PROGRAMA DE PÓS-GRADUAÇÃO EM SISTEMAS E COMPUTAÇÃO";"";"";"";"";"";""
"50839645";"MESTRADO EM SISTEMÁTICA E EVOLUÇÃO";"";"";"ATIVO";"MESTRADO";"";"Presencial";"Ciências Biológicas";"Regular";"";"Um ciclo";"NATAL";"";"5579";"PROGRAMA DE PÓS-GRADUAÇÃO EM SISTEMÁTICA E EVOLUÇÃO";"";"";"";"";"";""
"507421";"MESTRADO EM TURISMO";"";"";"ATIVO";"MESTRADO";"";"Presencial";"Ciências Sociais Aplicadas";"Regular";"";"Um ciclo";"NATAL";"";"4295";"PROGRAMA DE PÓS-GRADUAÇÃO EM TURISMO";"";"";"";"";"";""
"91477182";"MESTRADO PROFISSIONAL EM ARQUITETURA, PROJETO E MEIO AMBIENTE";"";"";"ATIVO";"MESTRADO";"";"Presencial";"Ciências Sociais Aplicadas";"Regular";"";"Um ciclo";"NATAL";"";"6967";"PROGRAMA DE PÓS-GRADUAÇÃO EM ARQUITETURA, PROJETO E MEIO AMBIENTE";"";"";"";"2009-06-19";"589";""
"108846991";"MESTRADO PROFISSIONAL EM CIÊNCIA, TECNOLOGIA E INOVAÇÃO";"";"";"ATIVO";"MESTRADO";"";"Presencial";"Outra";"Regular";"";"Um ciclo";"NATAL";"";"9109";"PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIA, TECNOLOGIA E INOVAÇÃO";"";"";"";"";"";""
"91346221";"MESTRADO PROFISSIONAL EM DESIGN";"";"";"ATIVO";"MESTRADO";"";"Presencial";"Linguística, Letras e Artes";"Regular";"";"Um ciclo";"NATAL";"";"6968";"PROGRAMA DE PÓS-GRADUAÇÃO EM DESIGN";"";"";"";"";"";""
"117880399";"MESTRADO PROFISSIONAL EM EDUCAÇÃO FÍSICA EM REDE NACIONAL";"";"";"ATIVO";"MESTRADO";"";"Presencial";"Ciências da Saúde";"Regular";"";"Um ciclo";"NATAL";"";"10050";"PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO FÍSICA EM REDE NACIONAL";"";"";"";"";"";""
"119342264";"MESTRADO PROFISSIONAL EM EDUCAÇÃO, TRABALHO E INOVAÇÃO EM MEDICINA";"";"";"ATIVO";"MESTRADO";"";"Presencial";"Ciências da Saúde";"Regular";"";"Um ciclo";"CAICÓ";"";"10129";"PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO, TRABALHO E INOVAÇÃO EM MEDICINA";"";"";"";"";"";""
"96067713";"MESTRADO PROFISSIONAL EM ENERGIA ELÉTRICA";"";"";"ATIVO";"MESTRADO";"";"Presencial";"Engenharias";"Regular";"";"Um ciclo";"NATAL";"";"7268";"PROGRAMA DE PÓS-GRADUAÇÃO EM ENERGIA ELÉTRICA";"";"";"";"";"";""
"100181629";"MESTRADO PROFISSIONAL EM ENGENHARIA DE SOFTWARE";"";"";"ATIVO";"MESTRADO";"";"Presencial";"Engenharias";"Regular";"";"Um ciclo";"NATAL";"";"7872";"PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA DE SOFTWARE - IMD";"";"";"";"";"";""
"106146377";"MESTRADO PROFISSIONAL EM ENSINO DE ARTES - PROFARTES";"";"";"ATIVO";"MESTRADO";"";"Presencial";"Linguística, Letras e Artes";"Regular";"";"Um ciclo";"NATAL";"";"8871";"PROGRAMA DE PÓS-GRADUAÇÃO EM ENSINO DE ARTES";"";"";"";"";"";""
"315756";"MESTRADO PROFISSIONAL EM ENSINO DE CIÊNCIAS NATURAIS E MATEMÁTICA";"";"";"ATIVO";"MESTRADO";"";"Presencial";"Ciências Exatas e da Terra";"Regular";"";"Um ciclo";"NATAL";"";"134";"PROGRAMA DE PÓS-GRADUAÇÃO EM ENSINO DE CIÊNCIAS NATURAIS E MATEMÁTICA";"";"";"";"";"";""
"114941932";"MESTRADO PROFISSIONAL EM ENSINO DE FÍSICA EM REDE NACIONAL";"";"";"ATIVO";"MESTRADO";"";"Presencial";"Ciências Exatas e da Terra";"Regular";"";"Um ciclo";"NATAL";"";"9742";"PROGRAMA DE PÓS-GRADUAÇÃO EM ENSINO DE FÍSICA/REDE NACIONAL";"";"";"";"";"";""
"113759737";"MESTRADO PROFISSIONAL EM ENSINO DE HISTÓRIA - PROFHISTORIA";"";"";"ATIVO";"MESTRADO";"";"Presencial";"Ciências Humanas";"Regular";"";"Um ciclo";"NATAL";"";"9395";"PROGRAMA DE PÓS-GRADUAÇÃO EM ENSINO DE HISTORIA";"";"";"";"";"";""
"96067701";"MESTRADO PROFISSIONAL EM ENSINO NA SAÚDE";"";"";"ATIVO";"MESTRADO";"";"Presencial";"Ciências da Saúde";"Regular";"";"Um ciclo";"NATAL";"";"7267";"PROGRAMA DE PÓS-GRADUAÇÃO EM ENSINO NA SAÚDE";"";"";"";"";"";""
"108847073";"MESTRADO PROFISSIONAL EM GEOGRAFIA";"";"";"ATIVO";"MESTRADO";"";"Presencial";"Ciências Humanas";"Regular";"";"Um ciclo";"CAICÓ";"";"9110";"PROGRAMA DE PÓS-GRADUAÇÃO EM GEOGRAFIA - GEOPROF - (CERES/CCHLA)";"";"";"";"";"";""
"113140463";"MESTRADO PROFISSIONAL EM GESTÃO DA INFORMAÇÃO E DO CONHECIMENTO";"";"";"ATIVO";"MESTRADO";"";"Presencial";"Ciências Sociais Aplicadas";"Regular";"";"Um ciclo";"NATAL";"";"9196";"PROGRAMA DE PÓS-GRADUAÇÃO EM GESTÃO DA INFORMAÇÃO E DO CONHECIMENTO";"";"";"";"";"";""
"101050603";"MESTRADO PROFISSIONAL EM GESTÃO DA QUALIDADE EM SERVIÇOS DE SAÚDE";"";"";"ATIVO";"MESTRADO";"";"A Distância";"Ciências da Saúde";"Regular";"";"Um ciclo";"NATAL";"";"8084";"PROGRAMA DE PÓS-GRADUAÇÃO EM GESTÃO DA QUALIDADE EM SERVIÇOS DE SAÚDE";"";"";"";"";"";""
"97339504";"MESTRADO PROFISSIONAL EM GESTÃO DE PROCESSOS INSTITUCIONAIS";"";"";"ATIVO";"MESTRADO";"";"Presencial";"Ciências Humanas";"Regular";"";"Um ciclo";"NATAL";"";"7513";"PROGRAMA DE PÓS-GRADUAÇÃO EM GESTÃO DE PROCESSOS INSTITUCIONAIS - CCHLA";"";"";"";"";"";""
"121508483";"MESTRADO PROFISSIONAL EM GESTÃO E INOVAÇÃO EM SAÚDE";"";"";"ATIVO";"MESTRADO";"";"Presencial";"Ciências da Saúde";"Regular";"";"Um ciclo";"NATAL";"";"10482";"PROGRAMA DE PÓS-GRADUAÇÃO EM GESTÃO E INOVAÇÃO EM SAÚDE";"";"";"";"";"";""
"84798578";"MESTRADO PROFISSIONAL EM GESTÃO PÚBLICA";"";"";"ATIVO";"MESTRADO";"";"Presencial";"Ciências Sociais Aplicadas";"Regular";"";"Um ciclo";"NATAL";"";"5679";"PROGRAMA DE PÓS-GRADUAÇÃO EM GESTÃO PÚBLICA";"";"";"";"";"";""
"121508460";"MESTRADO PROFISSIONAL EM INOVAÇÃO EM TECNOLOGIAS EDUCACIONAIS";"";"";"ATIVO";"MESTRADO";"";"Presencial";"Outra";"Regular";"";"Um ciclo";"NATAL";"";"10481";"PROGRAMA DE PÓS-GRADUAÇÃO EM INOVAÇÃO EM TECNOLOGIAS EDUCACIONAIS - IMD";"";"";"";"";"";""
"98199604";"MESTRADO PROFISSIONAL EM LETRAS - PROFLETRAS/CN";"";"";"ATIVO";"MESTRADO";"";"Presencial";"Linguística, Letras e Artes";"Regular";"";"Um ciclo";"CURRAIS NOVOS";"";"7763";"PROGRAMA DE PÓS-GRADUAÇÃO EM LETRAS - PROFLETRAS CURRAIS NOVOS";"";"";"";"";"";""
"98200045";"MESTRADO PROFISSIONAL EM LETRAS - PROFLETRAS/NAT";"";"";"ATIVO";"MESTRADO";"";"Presencial";"Linguística, Letras e Artes";"Regular";"";"Um ciclo";"NATAL";"";"7762";"PROGRAMA DE PÓS-GRADUAÇÃO EM LETRAS - PROFLETRAS NATAL";"";"";"";"";"";""
"84739892";"MESTRADO PROFISSIONAL EM MATEMÁTICA EM REDE NACIONAL";"";"";"ATIVO";"MESTRADO";"";"Presencial";"Ciências Exatas e da Terra";"Regular";"";"Um ciclo";"NATAL";"";"5671";"PROGRAMA DE PÓS-GRADUAÇÃO EM MATEMÁTICA EM REDE NACIONAL";"";"";"";"";"";""
"121875454";"MESTRADO PROFISSIONAL EM PRÁTICAS DE SAÚDE E EDUCAÇÃO";"";"";"ATIVO";"MESTRADO";"";"Presencial";"Ciências da Saúde";"Semestral";"";"Um ciclo";"NATAL";"";"10489";"PROGRAMA DE PÓS-GRADUAÇÃO EM SAÚDE E SOCIEDADE";"";"";"";"2017-01-05";"";""
"114310260";"MESTRADO PROFISSIONAL EM QUÍMICA - PROFQUI";"";"";"ATIVO";"MESTRADO";"";"Semi-Presencial";"Ciências Exatas e da Terra";"Anual";"";"Um ciclo";"NATAL";"";"9493";"PROGRAMA DE MESTRADO PROFISSIONAL EM QUÍMICA EM REDE NACIONAL";"";"";"";"";"";""
